exp_list,condition,nam,cue,item,stimulus,group,id,response,response_type,rt
4,ref_col,ref,col,14,иероглиф,Y,Y16,иероглиф,1,1779
4,ref_col,ref,col,19,точилка,Y,Y16,точилка,1,2401
4,ref_col,ref,col,31,черепаха,Y,Y16,черепаха,1,988
4,ref_col,ref,col,40,бинокль,Y,Y16,бинокль,1,1250
4,ref_col,ref,col,58,кепка,Y,Y16,кепка,1,1506
4,ref_col,ref,col,62,прищепка,Y,Y16,прищепка,1,1678
4,ref_col,ref,col,63,трамвай,Y,Y16,трамвай,1,1286
4,ref_col,ref,col,70,микрофон,Y,Y16,микрофон,1,1087
4,ref_col,ref,col,73,камин,Y,Y16,камин,1,3551
4,inf_non,inf,non,1,компас,Y,Y16,компас,1,890
4,inf_non,inf,non,25,сейф,Y,Y16,сейф,1,1303
4,inf_non,inf,non,2,карета,Y,Y16,карета,1,1412
4,inf_non,inf,non,37,шашлык,Y,Y16,шашлык,1,1293
4,inf_non,inf,non,33,копилка,Y,Y16,копилка,1,971
4,inf_non,inf,non,38,радуга,Y,Y16,радуга,1,1340
4,inf_non,inf,non,12,шланг,Y,Y16,лейка,0,
4,inf_non,inf,non,48,сачок,Y,Y16,сачок,1,1529
4,inf_non,inf,non,52,перо,Y,Y16,перо,1,3511
4,inf_non,inf,non,60,фотоаппарат,Y,Y16,фотоаппарат,1,899
4,inf_non,inf,non,65,корсет,Y,Y16,корсет,1,1220
4,inf_non,inf,non,67,пружина,Y,Y16,пружина,1,1581
4,inf_non,inf,non,77,дуршлаг,Y,Y16,дуршлаг,1,2338
4,inf_let,inf,let,18,слон,Y,Y16,слон,1,982
4,inf_let,inf,let,7,пепельница,Y,Y16,пепельница,1,1105
4,inf_let,inf,let,17,верблюд,Y,Y16,верблюд,1,1427
4,inf_let,inf,let,20,календарь,Y,Y16,календарь,1,1233
4,inf_let,inf,let,29,багажник,Y,Y16,багажник,1,1561
4,inf_let,inf,let,41,жалюзи,Y,Y16,жалюзи,1,1170
4,inf_let,inf,let,39,ракетка,Y,Y16,ракетка,1,1410
4,inf_let,inf,let,46,шахматы,Y,Y16,шахматы,1,2978
4,inf_let,inf,let,50,степлер,Y,Y16,степлер,1,1042
4,inf_let,inf,let,59,автобус,Y,Y16,автобус,1,1499
4,inf_let,inf,let,64,страус,Y,Y16,страус,1,2886
4,inf_let,inf,let,69,мочалка,Y,Y16,мочалка,1,1231
4,inf_let,inf,let,75,самокат,Y,Y16,скакалка,0,
4,inf_col,inf,col,10,коридор,Y,Y16,коридор,1,1151
4,inf_col,inf,col,3,глобус,Y,Y16,глобус,1,1303
4,inf_col,inf,col,11,подбородок,Y,Y16,подбородок,1,2038
4,inf_col,inf,col,21,трон,Y,Y16,трон,1,1115
4,inf_col,inf,col,26,форточка,Y,Y16,форточка,1,1836
4,inf_col,inf,col,27,намордник,Y,Y16,намордник,1,1847
4,inf_col,inf,col,42,салфетка,Y,Y16,салфетка,1,1081
4,inf_col,inf,col,43,водопад,Y,Y16,водопад,1,1030
4,inf_col,inf,col,51,иллюминатор,Y,Y16,иллюминатор,1,1125
4,inf_col,inf,col,53,наручники,Y,Y16,наручники,1,1507
4,inf_col,inf,col,66,кенгуру,Y,Y16,кенгуру,1,1712
4,inf_col,inf,col,68,удочка,Y,Y16,удочка,1,2375
4,inf_col,inf,col,76,антенна,Y,Y16,антенна,1,1155
5,ref_non,ref,non,5,акула,Y,Y20,акула,1,1047
5,ref_non,ref,non,4,официант,Y,Y20,официант,1,1552
5,ref_non,ref,non,16,скалка,Y,Y20,скалка,1,1443
5,ref_non,ref,non,22,парашют,Y,Y20,шар... парашют,2,5356
5,ref_non,ref,non,30,телескоп,Y,Y20,телескоп,1,3959
5,ref_non,ref,non,36,жираф,Y,Y20,жираф,1,1199
5,ref_non,ref,non,44,фонтан,Y,Y20,фонтан,1,962
5,ref_non,ref,non,45,кроссворд,Y,Y20,кроссворд,1,2023
5,ref_non,ref,non,54,кактус,Y,Y20,кактус,1,974
5,ref_non,ref,non,55,стадион,Y,Y20,стадион,1,1428
5,ref_non,ref,non,61,кобура,Y,Y20,кобура,1,1665
5,ref_non,ref,non,71,мельница,Y,Y20,мельница,1,1398
5,ref_non,ref,non,74,палитра,Y,Y20,палитра,1,1460
5,ref_let,ref,let,8,невеста,Y,Y20,невеста,1,1227
5,ref_let,ref,let,35,шприц,Y,Y20,шприц,1,1083
5,ref_let,ref,let,6,аквариум,Y,Y20,аквариум,1,1270
5,ref_let,ref,let,24,кастрюля,Y,Y20,кастрюля,1,1082
5,ref_let,ref,let,14,иероглиф,Y,Y20,иероглиф,1,1518
5,ref_let,ref,let,19,точилка,Y,Y20,точилка,1,1891
5,ref_let,ref,let,31,черепаха,Y,Y20,черепаха,1,987
5,ref_let,ref,let,40,бинокль,Y,Y20,бинокль,1,1067
5,ref_let,ref,let,58,кепка,Y,Y20,кепка,1,1276
5,ref_let,ref,let,62,прищепка,Y,Y20,прищепка,1,1323
5,ref_let,ref,let,63,трамвай,Y,Y20,троллейбус,2,1174
5,ref_let,ref,let,70,микрофон,Y,Y20,микрофон,1,1041
5,ref_let,ref,let,73,камин,Y,Y20,камин,1,1064
5,ref_col,ref,col,1,компас,Y,Y20,компас,1,1903
5,ref_col,ref,col,25,сейф,Y,Y20,сейф,1,1609
5,ref_col,ref,col,2,карета,Y,Y20,карета,1,1858
5,ref_col,ref,col,37,шашлык,Y,Y20,шашлык,1,1480
5,ref_col,ref,col,33,копилка,Y,Y20,копилка,1,1824
5,ref_col,ref,col,38,радуга,Y,Y20,радуга,1,1225
5,ref_col,ref,col,12,шланг,Y,Y20,шланг,1,1973
5,ref_col,ref,col,48,сачок,Y,Y20,сачок,1,1315
5,ref_col,ref,col,52,перо,Y,Y20,перо,1,1414
5,ref_col,ref,col,60,фотоаппарат,Y,Y20,фотоаппарат,1,2273
5,ref_col,ref,col,65,корсет,Y,Y20,корсет,1,1706
5,ref_col,ref,col,67,пружина,Y,Y20,пружина,1,1711
5,ref_col,ref,col,77,дуршлаг,Y,Y20,дуршлаг,1,3424
5,inf_non,inf,non,18,слон,Y,Y20,слон,1,1190
5,inf_non,inf,non,7,пепельница,Y,Y20,пепельница,1,1969
5,inf_non,inf,non,17,верблюд,Y,Y20,верблюд,1,1433
5,inf_non,inf,non,20,календарь,Y,Y20,календарь,1,899
5,inf_non,inf,non,29,багажник,Y,Y20,багажник,1,1554
5,inf_non,inf,non,41,жалюзи,Y,Y20,,3,
5,inf_non,inf,non,39,ракетка,Y,Y20,ракетка,1,8568
5,inf_non,inf,non,46,шахматы,Y,Y20,шахматы,1,1143
5,inf_non,inf,non,50,степлер,Y,Y20,степлер,1,2321
5,inf_non,inf,non,59,автобус,Y,Y20,автобус,1,1941
5,inf_non,inf,non,64,страус,Y,Y20,страус,1,1215
5,inf_non,inf,non,69,мочалка,Y,Y20,мочалка,1,1654
5,inf_non,inf,non,75,самокат,Y,Y20,самокат,1,1441
5,inf_let,inf,let,10,коридор,Y,Y20,коридор,1,1792
5,inf_let,inf,let,3,глобус,Y,Y20,глобус,1,1375
5,inf_let,inf,let,11,подбородок,Y,Y20,подбородок,1,1200
5,inf_let,inf,let,21,трон,Y,Y20,трон,1,1240
5,inf_let,inf,let,26,форточка,Y,Y20,форточка,1,918
5,inf_let,inf,let,27,намордник,Y,Y20,намордник,1,1100
5,inf_let,inf,let,42,салфетка,Y,Y20,салфетка,1,1529
5,inf_let,inf,let,43,водопад,Y,Y20,водопад,1,1734
5,inf_let,inf,let,51,иллюминатор,Y,Y20,иллюминатор,1,1775
5,inf_let,inf,let,53,наручники,Y,Y20,наручники,1,9382
5,inf_let,inf,let,66,кенгуру,Y,Y20,кенгуру,1,1376
5,inf_let,inf,let,68,удочка,Y,Y20,удочка,1,1072
5,inf_let,inf,let,76,антенна,Y,Y20,антенна,1,1081
5,inf_col,inf,col,13,перекресток,Y,Y20,перекресток,1,1567
5,inf_col,inf,col,9,шлагбаум,Y,Y20,шлагбаум,1,2149
5,inf_col,inf,col,15,венок,Y,Y20,венок,1,3042
5,inf_col,inf,col,23,маяк,Y,Y20,маяк,1,1621
5,inf_col,inf,col,28,термос,Y,Y20,термос,1,2061
5,inf_col,inf,col,32,якорь,Y,Y20,якорь,1,1582
5,inf_col,inf,col,34,шишка,Y,Y20,шишка,1,1354
5,inf_col,inf,col,47,фартук,Y,Y20,фартук,1,5929
5,inf_col,inf,col,49,троллейбус,Y,Y20,троллейбус,1,4861
5,inf_col,inf,col,57,осьминог,Y,Y20,осьминог,1,2079
5,inf_col,inf,col,56,череп,Y,Y20,череп,1,4689
5,inf_col,inf,col,72,выключатель,Y,Y20,выключатель,1,1930
5,inf_col,inf,col,78,метла,Y,Y20,метла,1,2952
6,ref_non,ref,non,8,невеста,Y,Y18,невеста,1,1409
6,ref_non,ref,non,35,шприц,Y,Y18,шприц,1,1173
6,ref_non,ref,non,6,аквариум,Y,Y18,аквариум,1,1279
6,ref_non,ref,non,24,кастрюля,Y,Y18,кастрюля,1,1456
6,ref_non,ref,non,14,иероглиф,Y,Y18,иероглиф,1,1260
6,ref_non,ref,non,19,точилка,Y,Y18,точилка,1,910
6,ref_non,ref,non,31,черепаха,Y,Y18,черепаха,1,869
6,ref_non,ref,non,40,бинокль,Y,Y18,бинокль,1,1777
6,ref_non,ref,non,58,кепка,Y,Y18,кепка,1,1099
6,ref_non,ref,non,62,прищепка,Y,Y18,прищепка,1,968
6,ref_non,ref,non,63,трамвай,Y,Y18,трамвай,1,2693
6,ref_non,ref,non,70,микрофон,Y,Y18,микрофон,1,933
6,ref_non,ref,non,73,камин,Y,Y18,камин,1,1145
6,ref_let,ref,let,1,компас,Y,Y18,компас,1,1588
6,ref_let,ref,let,25,сейф,Y,Y18,сейф,1,1198
6,ref_let,ref,let,2,карета,Y,Y18,карета,1,912
6,ref_let,ref,let,37,шашлык,Y,Y18,шашлык,1,1114
6,ref_let,ref,let,33,копилка,Y,Y18,копилка,1,1127
6,ref_let,ref,let,38,радуга,Y,Y18,радуга,1,961
6,ref_let,ref,let,12,шланг,Y,Y18,шнур,0,
6,ref_let,ref,let,48,сачок,Y,Y18,сачок,1,1221
6,ref_let,ref,let,52,перо,Y,Y18,перо,1,1510
6,ref_let,ref,let,60,фотоаппарат,Y,Y18,фотоаппарат,1,1239
6,ref_let,ref,let,65,корсет,Y,Y18,корсет,1,1326
6,ref_let,ref,let,67,пружина,Y,Y18,пружина,1,1466
6,ref_let,ref,let,77,дуршлаг,Y,Y18,дуршлаг,1,1316
6,ref_col,ref,col,18,слон,Y,Y18,слон,1,1111
6,ref_col,ref,col,7,пепельница,Y,Y18,пепельница,1,3143
6,ref_col,ref,col,17,верблюд,Y,Y18,верблюд,1,1218
6,ref_col,ref,col,20,календарь,Y,Y18,календарь,1,1094
6,ref_col,ref,col,29,багажник,Y,Y18,,3,
6,ref_col,ref,col,41,жалюзи,Y,Y18,жалюзи,1,1424
6,ref_col,ref,col,39,ракетка,Y,Y18,ракетка,1,1855
6,ref_col,ref,col,46,шахматы,Y,Y18,шахматы,1,2832
6,ref_col,ref,col,50,степлер,Y,Y18,степлер,1,1393
6,ref_col,ref,col,59,автобус,Y,Y18,автобус,1,2185
6,ref_col,ref,col,64,страус,Y,Y18,страус,1,1451
6,ref_col,ref,col,69,мочалка,Y,Y18,мочалка,1,3137
6,ref_col,ref,col,75,самокат,Y,Y18,самокат,1,1041
6,inf_non,inf,non,10,коридор,Y,Y18,коридор,1,1834
6,inf_non,inf,non,3,глобус,Y,Y18,глобус,1,1244
6,inf_non,inf,non,11,подбородок,Y,Y18,подбородок,1,1030
6,inf_non,inf,non,21,трон,Y,Y18,трон,1,1053
6,inf_non,inf,non,26,форточка,Y,Y18,форточка,1,1667
6,inf_non,inf,non,27,намордник,Y,Y18,намордник,1,1366
6,inf_non,inf,non,42,салфетка,Y,Y18,салфетка,1,2123
6,inf_non,inf,non,43,водопад,Y,Y18,водопад,1,2297
6,inf_non,inf,non,51,иллюминатор,Y,Y18,иллюминатор,1,2447
6,inf_non,inf,non,53,наручники,Y,Y18,наручники,1,1338
6,inf_non,inf,non,66,кенгуру,Y,Y18,кенгуру,1,1341
6,inf_non,inf,non,68,удочка,Y,Y18,удочка,1,1292
6,inf_non,inf,non,76,антенна,Y,Y18,,3,
6,inf_let,inf,let,13,перекресток,Y,Y18,перекресток,1,1665
6,inf_let,inf,let,9,шлагбаум,Y,Y18,шлагбаум,1,2402
6,inf_let,inf,let,15,венок,Y,Y18,венок,1,1038
6,inf_let,inf,let,23,маяк,Y,Y18,маяк,1,1122
6,inf_let,inf,let,28,термос,Y,Y18,термос,1,1602
6,inf_let,inf,let,32,якорь,Y,Y18,якорь,1,1394
6,inf_let,inf,let,34,шишка,Y,Y18,шишка,1,1231
6,inf_let,inf,let,47,фартук,Y,Y18,фартук,1,1110
6,inf_let,inf,let,49,троллейбус,Y,Y18,трамвай,2,3864
6,inf_let,inf,let,57,осьминог,Y,Y18,осьминог,1,1102
6,inf_let,inf,let,56,череп,Y,Y18,череп,1,1601
6,inf_let,inf,let,72,выключатель,Y,Y18,выключатель,1,2024
6,inf_let,inf,let,78,метла,Y,Y18,метла,1,1392
6,inf_col,inf,col,5,акула,Y,Y18,акула,1,1117
6,inf_col,inf,col,4,официант,Y,Y18,официант,1,1620
6,inf_col,inf,col,16,скалка,Y,Y18,скалка,1,1979
6,inf_col,inf,col,22,парашют,Y,Y18,парашют,1,1275
6,inf_col,inf,col,30,телескоп,Y,Y18,телескоп,1,3009
6,inf_col,inf,col,36,жираф,Y,Y18,жираф,1,1491
6,inf_col,inf,col,44,фонтан,Y,Y18,фонтан,1,1445
6,inf_col,inf,col,45,кроссворд,Y,Y18,кроссворд,1,1000
6,inf_col,inf,col,54,кактус,Y,Y18,кактус,1,1700
6,inf_col,inf,col,55,стадион,Y,Y18,стадион,1,3542
6,inf_col,inf,col,61,кобура,Y,Y18,кобура,1,2293
6,inf_col,inf,col,71,мельница,Y,Y18,мельница,1,1393
6,inf_col,inf,col,74,палитра,Y,Y18,палитра,1,1322
1,ref_non,ref,non,1,компас,S,S1,компас,1,1439
1,ref_non,ref,non,25,сейф,S,S1,глазок,0,
1,ref_non,ref,non,2,карета,S,S1,карета,1,4585
1,ref_non,ref,non,37,шашлык,S,S1,шашлык,1,2375
1,ref_non,ref,non,33,копилка,S,S1,копилка,1,2736
1,ref_non,ref,non,38,радуга,S,S1,облака,0,
1,ref_non,ref,non,12,шланг,S,S1,шланг,1,3728
1,ref_non,ref,non,48,сачок,S,S1,сачок,1,5312
1,ref_non,ref,non,52,перо,S,S1,перо,1,2421
1,ref_non,ref,non,60,фотоаппарат,S,S1,фотоаппарат,1,2181
1,ref_non,ref,non,65,корсет,S,S1,корсет,1,1689
1,ref_non,ref,non,67,пружина,S,S1,пружина,1,2898
1,ref_non,ref,non,77,дуршлаг,S,S1,дуршлаг,1,1933
1,ref_let,ref,let,18,слон,S,S1,слон,1,2358
1,ref_let,ref,let,7,пепельница,S,S1,пепельница,1,1879
1,ref_let,ref,let,17,верблюд,S,S1,верблюд,1,1842
1,ref_let,ref,let,20,календарь,S,S1,календарь,1,1753
1,ref_let,ref,let,29,багажник,S,S1,багажник,1,2158
1,ref_let,ref,let,41,жалюзи,S,S1,жалюзи,1,2159
1,ref_let,ref,let,39,ракетка,S,S1,ракетка,1,5755
1,ref_let,ref,let,46,шахматы,S,S1,шахматы,1,1874
1,ref_let,ref,let,50,степлер,S,S1,степлер,1,2190
1,ref_let,ref,let,59,автобус,S,S1,автобус,1,2592
1,ref_let,ref,let,64,страус,S,S1,страус,1,4604
1,ref_let,ref,let,69,мочалка,S,S1,мочалка,1,2742
1,ref_let,ref,let,75,самокат,S,S1,самокат,1,2416
1,ref_col,ref,col,10,коридор,S,S1,проход,0,
1,ref_col,ref,col,3,глобус,S,S1,глобус,1,1788
1,ref_col,ref,col,11,подбородок,S,S1,подбородок,1,4560
1,ref_col,ref,col,21,трон,S,S1,трон,1,2651
1,ref_col,ref,col,26,форточка,S,S1,форточка,1,2487
1,ref_col,ref,col,27,намордник,S,S1,поводок,0,
1,ref_col,ref,col,42,салфетка,S,S1,салфетка,1,2608
1,ref_col,ref,col,43,водопад,S,S1,водопад,1,3428
1,ref_col,ref,col,51,иллюминатор,S,S1,иллюминатор,1,3316
1,ref_col,ref,col,53,наручники,S,S1,наручники,1,2560
1,ref_col,ref,col,66,кенгуру,S,S1,кенгуру,1,1671
1,ref_col,ref,col,68,удочка,S,S1,удочка,1,3674
1,ref_col,ref,col,76,антенна,S,S1,антенна,1,1680
1,inf_non,inf,non,13,перекресток,S,S1,перекресток,1,3062
1,inf_non,inf,non,9,шлагбаум,S,S1,шлагбаум,1,3601
1,inf_non,inf,non,15,венок,S,S1,венок,1,1839
1,inf_non,inf,non,23,маяк,S,S1,"якорь... ой нет, нет, маяк",1,
1,inf_non,inf,non,28,термос,S,S1,термос,1,1916
1,inf_non,inf,non,32,якорь,S,S1,якорь,1,2172
1,inf_non,inf,non,34,шишка,S,S1,,3,
1,inf_non,inf,non,47,фартук,S,S1,вытяжка,0,
1,inf_non,inf,non,49,троллейбус,S,S1,троллейбус,1,2259
1,inf_non,inf,non,57,осьминог,S,S1,креветка,0,
1,inf_non,inf,non,56,череп,S,S1,череп,1,3565
1,inf_non,inf,non,72,выключатель,S,S1,выключатель,1,13749
1,inf_non,inf,non,78,метла,S,S1,метла,1,2298
1,inf_let,inf,let,5,акула,S,S1,акула,1,1694
1,inf_let,inf,let,4,официант,S,S1,официант,1,1637
1,inf_let,inf,let,16,скалка,S,S1,скалка,1,1505
1,inf_let,inf,let,22,парашют,S,S1,парашют,1,2330
1,inf_let,inf,let,30,телескоп,S,S1,телескоп,1,1636
1,inf_let,inf,let,36,жираф,S,S1,жираф,1,1132
1,inf_let,inf,let,44,фонтан,S,S1,фонтан,1,2169
1,inf_let,inf,let,45,кроссворд,S,S1,кроссворд,1,3867
1,inf_let,inf,let,54,кактус,S,S1,,3,
1,inf_let,inf,let,55,стадион,S,S1,стадион,1,2047
1,inf_let,inf,let,61,кобура,S,S1,кобура,1,1878
1,inf_let,inf,let,71,мельница,S,S1,мельница,1,1529
1,inf_let,inf,let,74,палитра,S,S1,"планшет, нет, не знаю",0,
1,inf_col,inf,col,8,невеста,S,S1,невеста,1,1569
1,inf_col,inf,col,35,шприц,S,S1,шприц,1,1464
1,inf_col,inf,col,6,аквариум,S,S1,аквариум,1,3244
1,inf_col,inf,col,24,кастрюля,S,S1,кастрюля,1,2152
1,inf_col,inf,col,14,иероглиф,S,S1,иероглиф,1,3802
1,inf_col,inf,col,19,точилка,S,S1,точилка,1,1789
1,inf_col,inf,col,31,черепаха,S,S1,черепаха,1,3518
1,inf_col,inf,col,40,бинокль,S,S1,бинокль,1,1584
1,inf_col,inf,col,58,кепка,S,S1,фуражка,0,
1,inf_col,inf,col,62,прищепка,S,S1,прищепка,1,2195
1,inf_col,inf,col,63,трамвай,S,S1,трамвай,1,1746
1,inf_col,inf,col,70,микрофон,S,S1,микрофон,1,2457
1,inf_col,inf,col,73,камин,S,S1,камин,1,5161
2,ref_non,ref,non,18,слон,S,S2,слон,1,2653
2,ref_non,ref,non,7,пепельница,S,S2,пепельница,1,1705
2,ref_non,ref,non,17,верблюд,S,S2,верблюд,1,862
2,ref_non,ref,non,20,календарь,S,S2,календарь,1,1026
2,ref_non,ref,non,29,багажник,S,S2,багажник,1,3300
2,ref_non,ref,non,41,жалюзи,S,S2,штора,2,4698
2,ref_non,ref,non,39,ракетка,S,S2,ракетка,1,760
2,ref_non,ref,non,46,шахматы,S,S2,шахматы,1,1265
2,ref_non,ref,non,50,степлер,S,S2,степлер,1,10431
2,ref_non,ref,non,59,автобус,S,S2,автобус,1,1740
2,ref_non,ref,non,64,страус,S,S2,страус,1,1094
2,ref_non,ref,non,69,мочалка,S,S2,мочалка,1,1210
2,ref_non,ref,non,75,самокат,S,S2,самокат,1,1051
2,ref_let,ref,let,10,коридор,S,S2,коридор,1,1601
2,ref_let,ref,let,3,глобус,S,S2,глобус,1,790
2,ref_let,ref,let,11,подбородок,S,S2,"губы... а, подбородок",1,
2,ref_let,ref,let,21,трон,S,S2,трон,1,2032
2,ref_let,ref,let,26,форточка,S,S2,форточка,1,1038
2,ref_let,ref,let,27,намордник,S,S2,хм... а что это такое... не знаем,3,
2,ref_let,ref,let,42,салфетка,S,S2,салфетка,1,1838
2,ref_let,ref,let,43,водопад,S,S2,водопад,1,921
2,ref_let,ref,let,51,иллюминатор,S,S2,иллюминатор,1,1612
2,ref_let,ref,let,53,наручники,S,S2,наручники,1,1220
2,ref_let,ref,let,66,кенгуру,S,S2,кенгуру,1,952
2,ref_let,ref,let,68,удочка,S,S2,удочка,1,1323
2,ref_let,ref,let,76,антенна,S,S2,антенна,1,1178
2,ref_col,ref,col,13,перекресток,S,S2,перекресток,1,1729
2,ref_col,ref,col,9,шлагбаум,S,S2,шлагбаум,1,1760
2,ref_col,ref,col,15,венок,S,S2,венок,1,2505
2,ref_col,ref,col,23,маяк,S,S2,маяк,1,1050
2,ref_col,ref,col,28,термос,S,S2,термос,1,2511
2,ref_col,ref,col,32,якорь,S,S2,якорь,1,1294
2,ref_col,ref,col,34,шишка,S,S2,шишка,1,1679
2,ref_col,ref,col,47,фартук,S,S2,фартук,1,1214
2,ref_col,ref,col,49,троллейбус,S,S2,троллейбус,1,1105
2,ref_col,ref,col,57,осьминог,S,S2,скат,0,
2,ref_col,ref,col,56,череп,S,S2,череп,1,893
2,ref_col,ref,col,72,выключатель,S,S2,звонок,0,
2,ref_col,ref,col,78,метла,S,S2,метла,1,1337
2,inf_non,inf,non,5,акула,S,S2,пиранья,0,
2,inf_non,inf,non,4,официант,S,S2,официант,1,1761
2,inf_non,inf,non,16,скалка,S,S2,скалка,1,3937
2,inf_non,inf,non,22,парашют,S,S2,парашют,1,1831
2,inf_non,inf,non,30,телескоп,S,S2,телескоп,1,1938
2,inf_non,inf,non,36,жираф,S,S2,жираф,1,1167
2,inf_non,inf,non,44,фонтан,S,S2,фонтан,1,3037
2,inf_non,inf,non,45,кроссворд,S,S2,кроссворд,1,2485
2,inf_non,inf,non,54,кактус,S,S2,кактус,1,3064
2,inf_non,inf,non,55,стадион,S,S2,стадион,1,1701
2,inf_non,inf,non,61,кобура,S,S2,кобура,1,1756
2,inf_non,inf,non,71,мельница,S,S2,"мукомольня, что ли",0,
2,inf_non,inf,non,74,палитра,S,S2,кисточка,0,
2,inf_let,inf,let,8,невеста,S,S2,невеста,1,1514
2,inf_let,inf,let,35,шприц,S,S2,шприц,1,1372
2,inf_let,inf,let,6,аквариум,S,S2,аквариум,1,1109
2,inf_let,inf,let,24,кастрюля,S,S2,кастрюля,1,2399
2,inf_let,inf,let,14,иероглиф,S,S2,,3,
2,inf_let,inf,let,19,точилка,S,S2,нож,0,
2,inf_let,inf,let,31,черепаха,S,S2,черепаха,1,2850
2,inf_let,inf,let,40,бинокль,S,S2,бинокль,1,1104
2,inf_let,inf,let,58,кепка,S,S2,кепка,1,2353
2,inf_let,inf,let,62,прищепка,S,S2,,3,
2,inf_let,inf,let,63,трамвай,S,S2,трамвай,1,1323
2,inf_let,inf,let,70,микрофон,S,S2,микрофон,1,1525
2,inf_let,inf,let,73,камин,S,S2,"печь, а... камин",2,1512
2,inf_col,inf,col,1,компас,S,S2,компас,1,1867
2,inf_col,inf,col,25,сейф,S,S2,сейф,1,2433
2,inf_col,inf,col,2,карета,S,S2,карета,1,2153
2,inf_col,inf,col,37,шашлык,S,S2,шашлык,1,2094
2,inf_col,inf,col,33,копилка,S,S2,копилка,1,5628
2,inf_col,inf,col,38,радуга,S,S2,радуга,1,1561
2,inf_col,inf,col,12,шланг,S,S2,шланг,1,2045
2,inf_col,inf,col,48,сачок,S,S2,сачок,1,2709
2,inf_col,inf,col,52,перо,S,S2,перо,1,2051
2,inf_col,inf,col,60,фотоаппарат,S,S2,фотоаппарат,1,2254
2,inf_col,inf,col,65,корсет,S,S2,корсет,1,3541
2,inf_col,inf,col,67,пружина,S,S2,пружина,1,3539
2,inf_col,inf,col,77,дуршлаг,S,S2,дуршлаг,1,3032
3,ref_non,ref,non,10,коридор,S,S3,коридор,1,1542
3,ref_non,ref,non,3,глобус,S,S3,шар... глобус,1,
3,ref_non,ref,non,11,подбородок,S,S3,губы... подбородок,1,
3,ref_non,ref,non,21,трон,S,S3,кресло,2,3203
3,ref_non,ref,non,26,форточка,S,S3,окно... форточка,1,
3,ref_non,ref,non,27,намордник,S,S3,собака... намордник,2,2939
3,ref_non,ref,non,42,салфетка,S,S3,салфетка,1,3876
3,ref_non,ref,non,43,водопад,S,S3,водопад,1,1197
3,ref_non,ref,non,51,иллюминатор,S,S3,иллюминатор,1,7739
3,ref_non,ref,non,53,наручники,S,S3,наручники,1,3228
3,ref_non,ref,non,66,кенгуру,S,S3,кенгуру,1,974
3,ref_non,ref,non,68,удочка,S,S3,удочка,1,1246
3,ref_non,ref,non,76,антенна,S,S3,антенна,1,1153
3,ref_let,ref,let,13,перекресток,S,S3,перекресток,1,2859
3,ref_let,ref,let,9,шлагбаум,S,S3,шлагбаум,1,4235
3,ref_let,ref,let,15,венок,S,S3,венок,1,4012
3,ref_let,ref,let,23,маяк,S,S3,,3,
3,ref_let,ref,let,28,термос,S,S3,термос,1,2101
3,ref_let,ref,let,32,якорь,S,S3,якорь,1,1666
3,ref_let,ref,let,34,шишка,S,S3,шишка,1,1993
3,ref_let,ref,let,47,фартук,S,S3,фартук,1,1327
3,ref_let,ref,let,49,троллейбус,S,S3,троллейбус,1,2186
3,ref_let,ref,let,57,осьминог,S,S3,медуза... осьминог,1,
3,ref_let,ref,let,56,череп,S,S3,череп,1,2224
3,ref_let,ref,let,72,выключатель,S,S3,ведро какое-нибудь мусорное,0,
3,ref_let,ref,let,78,метла,S,S3,метла,1,1084
3,ref_col,ref,col,5,акула,S,S3,акула,1,1281
3,ref_col,ref,col,4,официант,S,S3,официант,1,2800
3,ref_col,ref,col,16,скалка,S,S3,скалка,1,1590
3,ref_col,ref,col,22,парашют,S,S3,парашют,1,1255
3,ref_col,ref,col,30,телескоп,S,S3,,3,
3,ref_col,ref,col,36,жираф,S,S3,жираф,1,1332
3,ref_col,ref,col,44,фонтан,S,S3,фонтан,1,1074
3,ref_col,ref,col,45,кроссворд,S,S3,кроссворд,1,2528
3,ref_col,ref,col,54,кактус,S,S3,цветок,0,
3,ref_col,ref,col,55,стадион,S,S3,стадион,1,4574
3,ref_col,ref,col,61,кобура,S,S3,кобура,1,1089
3,ref_col,ref,col,71,мельница,S,S3,мельница,1,1717
3,ref_col,ref,col,74,палитра,S,S3,краски,2,2466
3,inf_non,inf,non,8,невеста,S,S3,невеста,1,2067
3,inf_non,inf,non,35,шприц,S,S3,шприц,1,2022
3,inf_non,inf,non,6,аквариум,S,S3,аквариум,1,1521
3,inf_non,inf,non,24,кастрюля,S,S3,кастрюля,1,4958
3,inf_non,inf,non,14,иероглиф,S,S3,знак какой-то,0,
3,inf_non,inf,non,19,точилка,S,S3,ножик... точилка,1,
3,inf_non,inf,non,31,черепаха,S,S3,,3,
3,inf_non,inf,non,40,бинокль,S,S3,бинокль,1,1092
3,inf_non,inf,non,58,кепка,S,S3,фуражка,0,
3,inf_non,inf,non,62,прищепка,S,S3,прищепка,1,2548
3,inf_non,inf,non,63,трамвай,S,S3,трамвай,1,3093
3,inf_non,inf,non,70,микрофон,S,S3,усилитель,2,2976
3,inf_non,inf,non,73,камин,S,S3,камин,1,2740
3,inf_let,inf,let,1,компас,S,S3,компас,1,2091
3,inf_let,inf,let,25,сейф,S,S3,сейф,1,1820
3,inf_let,inf,let,2,карета,S,S3,карета,1,13897
